NAME,ADDRESS,CITY,STATE,ZIPCODE,LAT,LONG,STARS,REVIEW_COUNT,IS_OPEN,ACCEPTS_CREDITCARD,PRICE_RANGE,ALCOHOL,WIFI,DOGS_ALLOWED,WHEELCHAIR_ACCESS,APPOINTMENT_ONLY,CATEGORIES,CATEGORY1,CATEGORY2,CATEGORY3,CATEGORY4,CATEGORY5,CATEGORY6,CATEGORY7,CATEGORY8,CATEGORY9,CATEGORY10,CATEGORY11,CATEGORY12,CATEGORY13,CATEGORY14,CATEGORY15,CATEGORY16,,,,
Brasserie,102 Gallery Dr,McMurray,PA,15317,40.2900639,-80.1120506,3,59,0,TRUE,2,full_bar,free,FALSE,TRUE,,"Bars, Restaurants, Nightlife, American (Traditional), Pubs, Belgian, American (New)",Bars, Restaurants, Nightlife, American (Traditional), Pubs, Belgian, American (New),,,,,,,,,,,,,
Bruegger's Bagels,5213 Library Rd,Bethel Park,PA,15102,40.3332575,-80.0233366,4,8,1,TRUE,1,none,free,,FALSE,,"Bagels, Food, Restaurants, Breakfast & Brunch, Sandwiches",Bagels, Food, Restaurants, Breakfast , Brunch, Sandwiches,,,,,,,,,,,,,,
Le Petit Chocolat & Cafe,2004 E Carson St,Pittsburgh,PA,15203,40.428345,-79.977958,4.5,41,1,TRUE,1,,,,,,"Restaurants, Wedding Planning, Cafes, Cupcakes, Bakeries, Food, Specialty Food, Event Planning & Services, Chocolatiers & Shops, Local Flavor",Restaurants, Wedding Planning, Cafes, Cupcakes, Bakeries, Food, Specialty Food, Event Planning , Services, Chocolatiers , Shops, Local Flavor,,,,,,,,
Emporio: A Meatball Joint,11978 Perry Hwy,Wexford,PA,15090,40.63310828,-80.05883461,4,122,1,TRUE,2,full_bar,free,,TRUE,,"Breweries, Restaurants, Beer Bar, American (New), Event Planning & Services, Venues & Event Spaces, Italian, Bars, American (Traditional), Nightlife, Food, Gluten-Free",Breweries, Restaurants, Beer Bar, American (New), Event Planning , Services, Venues , Event Spaces, Italian, Bars, American (Traditional), Nightlife, Food, Gluten-Free,,,,,,
Juice Up 412,124 S Highland Ave,Pittsburgh,PA,15206,40.4604323,-79.9252567,5,4,0,TRUE,1,,,,TRUE,,"Juice Bars & Smoothies, Tapas Bars, Restaurants, Food, Vegan",Juice Bars , Smoothies, Tapas Bars, Restaurants, Food, Vegan,,,,,,,,,,,,,,
Curry Leaf Indian Bistro,111 Smithfield St,Pittsburgh,PA,15222,40.43766,-80.000574,3,5,0,TRUE,1,none,,,,,"Restaurants, Indian",Restaurants, Indian,,,,,,,,,,,,,,,,,,
D'Imperio's Restaurant,3412 William Penn Hwy,Pittsburgh,PA,15235,40.4293092,-79.81408,3.5,11,0,TRUE,2,full_bar,free,,TRUE,,"Restaurants, Italian",Restaurants, Italian,,,,,,,,,,,,,,,,,,
Baby Loves Tacos,4508 Liberty Ave,Pittsburgh,PA,15224,40.4627833,-79.9516251,4.5,55,1,TRUE,2,,,,,,"Pop-Up Restaurants, Mexican, Tacos, Restaurants",Pop-Up Restaurants, Mexican, Tacos, Restaurants,,,,,,,,,,,,,,,,
Oriental Express,2610 Brandt School Rd,Wexford,PA,15090,40.6150568,-80.09136983,3.5,22,1,TRUE,1,,,,,,"Chinese, Restaurants, American (New)",Chinese, Restaurants, American (New),,,,,,,,,,,,,,,,,
Big Ross Hoagies,601 Greensburg Ave,East Mc Keesport,PA,15035,40.3800374,-79.8079397,4,4,1,TRUE,,,,,,,"Restaurants, Sandwiches",Restaurants, Sandwiches,,,,,,,,,,,,,,,,,,
Carriage Inn Restaurant and Catering,1601 Lovedale Rd,Elizabeth,PA,15037,40.285064,-79.8423904,3.5,18,1,TRUE,2,full_bar,free,,,,"Seafood, Restaurants, Bars, Nightlife, Lounges, Event Planning & Services, American (Traditional), Caterers, Italian",Seafood, Restaurants, Bars, Nightlife, Lounges, Event Planning , Services, American (Traditional), Caterers, Italian,,,,,,,,,,
BZ's Bar and Grill,140 Federal St,Pittsburgh,PA,15212,40.448071,-80.0038351,3,77,0,TRUE,2,full_bar,free,,TRUE,,"Restaurants, American (New), Bars, Nightlife",Restaurants, American (New), Bars, Nightlife,,,,,,,,,,,,,,,,
Mitch's Barbecue,4988 Middle Rd,Gibsonia,PA,15044,40.6032847,-79.9276504,4.5,7,1,,2,,,,TRUE,,"Caterers, Barbeque, Food, Ice Cream & Frozen Yogurt, Event Planning & Services, Restaurants",Caterers, Barbeque, Food, Ice Cream , Frozen Yogurt, Event Planning , Services, Restaurants,,,,,,,,,,,,
Rodos Greek Cafe,1531 Lincoln Way,White Oak,PA,15131,40.3485272,-79.817585,4.5,30,1,FALSE,1,none,no,,TRUE,,"Restaurants, Greek",Restaurants, Greek,,,,,,,,,,,,,,,,,,
The BeerHive,2117 Penn Ave,Pittsburgh,PA,15222,40.4521792,-79.9827925,3.5,99,1,TRUE,2,full_bar,free,FALSE,,,"Nightlife, American (New), Bars, Restaurants",Nightlife, American (New), Bars, Restaurants,,,,,,,,,,,,,,,,
Bear's Inn,710 Hite Rd,Harwick,PA,15049,40.5554878,-79.8083709,4.5,9,1,FALSE,,,,,,,"Restaurants, Chicken Wings",Restaurants, Chicken Wings,,,,,,,,,,,,,,,,,,
Nature's Kitchen,Pittsburgh International Airport,Coraopolis,PA,15108,40.495885,-80.256182,2,19,1,TRUE,1,none,free,,,,"Pizza, Salad, Restaurants, Sandwiches",Pizza, Salad, Restaurants, Sandwiches,,,,,,,,,,,,,,,,
Zen Juice,209 Commercial Ave,Pittsburgh,PA,15215,40.49057999,-79.90474897,4.5,5,0,TRUE,,,,,,,"Juice Bars & Smoothies, Food, Vegetarian, Restaurants, Vegan",Juice Bars , Smoothies, Food, Vegetarian, Restaurants, Vegan,,,,,,,,,,,,,,
Applebee's Grill + Bar,525 Grandview Crossing Dr,Gibsonia,PA,15044,40.639515,-79.938648,3,12,1,TRUE,2,full_bar,free,,,,"Nightlife, Chicken Wings, Restaurants, Burgers, Bars, Sports Bars, American (Traditional), Steakhouses",Nightlife, Chicken Wings, Restaurants, Burgers, Bars, Sports Bars, American (Traditional), Steakhouses,,,,,,,,,,,,
Holiday Inn Hotel Pittsburgh-Intl Airport,8256 University Blvd,Coraopolis,PA,15108,40.5106131,-80.2249582,3,10,0,TRUE,2,full_bar,free,,,,"Hotels & Travel, Event Planning & Services, Hotels, Restaurants, Venues & Event Spaces",Hotels , Travel, Event Planning , Services, Hotels, Restaurants, Venues , Event Spaces,,,,,,,,,,,,
Barrel Junction,5560 William Flynn Hwy,Gibsonia,PA,15044,40.633089,-79.93983,4,62,1,TRUE,2,full_bar,free,,TRUE,,"Sports Bars, Restaurants, Nightlife, Bars, Barbeque, Burgers, Comfort Food",Sports Bars, Restaurants, Nightlife, Bars, Barbeque, Burgers, Comfort Food,,,,,,,,,,,,,
East Coast Sandwiches,400 Beaver St,Sewickley,PA,15143,40.5410509,-80.1815643,2.5,5,0,TRUE,2,none,free,,,,"Restaurants, Italian",Restaurants, Italian,,,,,,,,,,,,,,,,,,
Domino's Pizza,21 Foster Ave,Pittsburgh,PA,15205,40.4410921,-80.0691206,2,20,1,TRUE,2,none,no,,,,"Pizza, Restaurants, Chicken Wings, Sandwiches",Pizza, Restaurants, Chicken Wings, Sandwiches,,,,,,,,,,,,,,,,
Joe's Crab Shack,6491 Robinson Center Dr,Pittsburgh,PA,15205,40.45455447,-80.1616961,2.5,60,0,TRUE,2,full_bar,no,,TRUE,,"Seafood, Restaurants, American (Traditional)",Seafood, Restaurants, American (Traditional),,,,,,,,,,,,,,,,,
Pizza Burgh,3019 Walnut St,McKeesport,PA,15132,40.3312362,-79.8435686,2.5,7,1,TRUE,,none,no,FALSE,TRUE,,"Restaurants, Pizza",Restaurants, Pizza,,,,,,,,,,,,,,,,,,
Gator's Grille formerly JD's Pub,3410 Saxonburg Blvd,Glenshaw,PA,15116,40.54985056,-79.91299046,3.5,36,1,TRUE,2,full_bar,free,,,,"Sports Bars, Bars, Nightlife, American (New), Restaurants, Tiki Bars",Sports Bars, Bars, Nightlife, American (New), Restaurants, Tiki Bars,,,,,,,,,,,,,,
Kelly's Bar & Lounge,6012 Penn Cir S,Pittsburgh,PA,15206,40.45999209,-79.92448651,3.5,151,1,TRUE,2,full_bar,no,,TRUE,,"Lounges, Restaurants, Nightlife, Bars, American (Traditional)",Lounges, Restaurants, Nightlife, Bars, American (Traditional),,,,,,,,,,,,,,,
Asian Cafe,701 Cooke Dr,Pittsburgh,PA,15234,40.3689607,-80.033156,3.5,24,1,TRUE,1,none,no,,,,"Thai, Restaurants, Chinese",Thai, Restaurants, Chinese,,,,,,,,,,,,,,,,,
Sewickley Speakeasy,17 Ohio River Blvd,Sewickley,PA,15143,40.5262403,-80.1573803,3.5,21,1,TRUE,3,full_bar,no,,,,"Speakeasies, Restaurants, American (New), Nightlife, Bars",Speakeasies, Restaurants, American (New), Nightlife, Bars,,,,,,,,,,,,,,,
Sidelines Beer House,518 Locust Pl,Sewickley,PA,15143,40.5410118,-80.1803659,3,52,1,TRUE,2,full_bar,,,,,"American (Traditional), Restaurants, Beer, Wine & Spirits, Food",American (Traditional), Restaurants, Beer, Wine , Spirits, Food,,,,,,,,,,,,,,
Sushi Three,297 Beverly Rd,Pittsburgh,PA,15216,40.3885913,-80.0493988,3.5,23,0,TRUE,2,full_bar,free,,TRUE,,"Restaurants, Japanese, Sushi Bars",Restaurants, Japanese, Sushi Bars,,,,,,,,,,,,,,,,,
Grande Pizza,5354 William Flynn Hwy,Gibsonia,PA,15044,40.6178724,-79.9451245,3,9,1,TRUE,2,none,no,,,,"Pizza, Restaurants",Pizza, Restaurants,,,,,,,,,,,,,,,,,,
Al's Cafe,440 McMurray Rd,Bethel Park,PA,15102,40.31258373,-80.06577592,3.5,42,1,TRUE,2,full_bar,free,,,,"Pubs, American (Traditional), Bars, Nightlife, Restaurants",Pubs, American (Traditional), Bars, Nightlife, Restaurants,,,,,,,,,,,,,,,
Asian Garden,1985 Lincoln Way,White Oak,PA,15131,40.3383835,-79.8067112,4.5,3,0,TRUE,2,none,no,,,,"Asian Fusion, Thai, Restaurants, Chinese",Asian Fusion, Thai, Restaurants, Chinese,,,,,,,,,,,,,,,,
Edgar Tacos Stand,2533 Penn Ave,Pittsburgh,PA,15222,40.455585,-79.977913,5,62,1,TRUE,1,none,no,,TRUE,,"Restaurants, Mexican, Food, Street Vendors, Food Trucks",Restaurants, Mexican, Food, Street Vendors, Food Trucks,,,,,,,,,,,,,,,
Stone Mansion Restaurant,1600 Stone Mansion Dr,Sewickley,PA,15143,40.6118305,-80.1045016,3,3,0,TRUE,,,,,,,"American (Traditional), Restaurants",American (Traditional), Restaurants,,,,,,,,,,,,,,,,,,
Sidelines Bar & Grill,621 Evergreen Ave,Pittsburgh,PA,15209,40.4854888,-79.9723216,4,83,1,TRUE,2,full_bar,free,FALSE,FALSE,,"Bars, Dive Bars, Restaurants, American (Traditional), Nightlife",Bars, Dive Bars, Restaurants, American (Traditional), Nightlife,,,,,,,,,,,,,,,
Gypsy Cafe,1330 Bingham St,Pittsburgh,PA,15289,40.4294377,-79.9849665,4,20,0,TRUE,2,full_bar,,,TRUE,,"Middle Eastern, Restaurants, Mediterranean, Greek, Breakfast & Brunch",Middle Eastern, Restaurants, Mediterranean, Greek, Breakfast , Brunch,,,,,,,,,,,,,,
Gaby Et Jules,5837 Forbes Ave,Pittsburgh,PA,15217,40.438345,-79.921365,4,195,1,TRUE,2,none,no,,TRUE,,"Specialty Food, Restaurants, Bakeries, French, Food, Macarons",Specialty Food, Restaurants, Bakeries, French, Food, Macarons,,,,,,,,,,,,,,
Bagel Factory,5885 Forbes Ave,Pittsburgh,PA,15217,40.438304,-79.9199261,2.5,100,1,TRUE,1,none,no,,TRUE,,"Sandwiches, Delis, Food, Bagels, Restaurants",Sandwiches, Delis, Food, Bagels, Restaurants,,,,,,,,,,,,,,,
China Garden,6393 Penn Ave,Pittsburgh,PA,15206,40.4589275,-79.9176296,2.5,21,1,TRUE,1,none,no,,,,"Chinese, Restaurants",Chinese, Restaurants,,,,,,,,,,,,,,,,,,
Original Milano's Pizza East Side,6004 Centre Ave,Pittsburgh,PA,15206,40.4598168,-79.9246771,3.5,14,0,TRUE,1,,,,,,"Restaurants, Pizza",Restaurants, Pizza,,,,,,,,,,,,,,,,,,
Pita Pit,411 Smithfield St,Pittsburgh,PA,15222,40.4390325,-79.9994704,4,21,0,TRUE,1,none,,,TRUE,,"Greek, Restaurants",Greek, Restaurants,,,,,,,,,,,,,,,,,,
The Bar 2132,2132 E Carson St,Pittsburgh,PA,15203,40.4284298,-79.9750086,3,6,0,TRUE,2,full_bar,,,,,"Nightlife, Restaurants, Bars, Burgers",Nightlife, Restaurants, Bars, Burgers,,,,,,,,,,,,,,,,
R & B's Pizza Place,421 Lincoln Ave,Bellvue,PA,15202,40.4941512,-80.0532965,4,18,1,TRUE,1,none,no,,TRUE,,"Restaurants, Pizza",Restaurants, Pizza,,,,,,,,,,,,,,,,,,
Dom's Pizzeria,502 Cavitt Ave,Trafford,PA,15085,40.3859453,-79.7596274,4,20,1,TRUE,2,full_bar,no,,,,"Pizza, Nightlife, Bars, Restaurants, Sports Bars",Pizza, Nightlife, Bars, Restaurants, Sports Bars,,,,,,,,,,,,,,,
Sesame Inn,711 Browns Ln,Pittsburgh,PA,15237,40.54644648,-80.01902928,3.5,101,1,TRUE,2,full_bar,free,,TRUE,,"Chinese, Restaurants",Chinese, Restaurants,,,,,,,,,,,,,,,,,,
El Campesino,4771 McKnight Rd,Pittsburgh,PA,15237,40.52089289,-80.00570539,3,85,1,TRUE,2,full_bar,free,FALSE,TRUE,,"Food, Beer Bar, Mexican, Bars, Nightlife, Desserts, Restaurants",Food, Beer Bar, Mexican, Bars, Nightlife, Desserts, Restaurants,,,,,,,,,,,,,
Davio,2100 Broadway Ave,Pittsburgh,PA,15216,40.4050758,-80.0300862,3.5,29,0,TRUE,3,none,no,,FALSE,,"Italian, Restaurants",Italian, Restaurants,,,,,,,,,,,,,,,,,,
Trolley Stop Inn,6247 Library Rd,Bethel Park,PA,15102,40.2933458,-80.0302983,2.5,21,1,TRUE,2,full_bar,no,,,,"Restaurants, Pizza, Pubs, Nightlife, Bars",Restaurants, Pizza, Pubs, Nightlife, Bars,,,,,,,,,,,,,,,
The Old Bridge Restaurant,2822 South Park Rd,Bethel Park,PA,15102,40.3280253,-80.0364421,4.5,5,1,,,,,,,,"Mediterranean, Restaurants",Mediterranean, Restaurants,,,,,,,,,,,,,,,,,,
Caliente Pizza & Drafthouse,225 Commercial Ave,Aspinwall,PA,15215,40.490291,-79.904024,3,17,1,,,,,,,,"Nightlife, Pizza, Bars, Restaurants",Nightlife, Pizza, Bars, Restaurants,,,,,,,,,,,,,,,,
Buffalo Wild Wings,480 Home Drive,Pittsburgh,PA,15275,40.4511434,-80.1831886,3.5,51,1,TRUE,2,full_bar,free,,,,"Nightlife, Sports Bars, American (Traditional), Bars, Restaurants, Chicken Wings",Nightlife, Sports Bars, American (Traditional), Bars, Restaurants, Chicken Wings,,,,,,,,,,,,,,
Frazer Diner,189 W Lancaster Ave,Frazer,PA,19355,40.04140677,-75.53748608,3.5,45,1,FALSE,1,none,no,,FALSE,,"Diners, Restaurants, Breakfast & Brunch",Diners, Restaurants, Breakfast , Brunch,,,,,,,,,,,,,,,,
La Felice Pizza and Pasta,3324 Babcock Blvd,Pittsburgh,PA,15237,40.533501,-80.0184733,3.5,40,1,TRUE,1,none,free,FALSE,FALSE,,"Halal, Sandwiches, Pizza, Restaurants, Burgers",Halal, Sandwiches, Pizza, Restaurants, Burgers,,,,,,,,,,,,,,,
Barb's Corner Kitchen,4711 Butler St,Pittsburgh,PA,15201,40.4745131,-79.9578622,4,93,1,TRUE,1,none,no,,FALSE,,"Breakfast & Brunch, Diners, Restaurants",Breakfast , Brunch, Diners, Restaurants,,,,,,,,,,,,,,,,
Frescos,10545 Perry Hwy,Wexford,PA,15090,40.610448,-80.056762,3,19,1,TRUE,2,full_bar,free,FALSE,TRUE,,"Breakfast & Brunch, American (New), Restaurants, Modern European",Breakfast , Brunch, American (New), Restaurants, Modern European,,,,,,,,,,,,,,,
Sewickley Hotel,509 Beaver St,Sewickley,PA,15143,40.5401276,-80.1799108,2,55,1,TRUE,2,full_bar,free,,TRUE,,"Restaurants, American (New)",Restaurants, American (New),,,,,,,,,,,,,,,,,,
Chick-fil-A,120 Andrew Dr,Pittsburgh,PA,15275,40.4510215,-80.1749952,4,30,1,TRUE,1,none,free,FALSE,TRUE,,"Restaurants, Fast Food, Event Planning & Services, Chicken Wings, Caterers",Restaurants, Fast Food, Event Planning , Services, Chicken Wings, Caterers,,,,,,,,,,,,,,
Fellini's Pizzeria,"1039 Hamil Rd, Malley Plaza",Penn Hills,PA,15147,40.50238679,-79.81282286,4,3,0,TRUE,2,none,,,,,"Pizza, Restaurants, Italian, Salad",Pizza, Restaurants, Italian, Salad,,,,,,,,,,,,,,,,
Subway,11667 Penn Hills Dr,Pittsburgh,PA,15235,40.4655015,-79.8268493,4,4,1,,,,,,,,"Restaurants, Fast Food, Sandwiches",Restaurants, Fast Food, Sandwiches,,,,,,,,,,,,,,,,,
Piper Bay Cafe,129 Murrysville Rd,Trafford,PA,15085,40.39288382,-79.72047988,4.5,10,1,TRUE,,none,free,,TRUE,,"Breakfast & Brunch, Event Planning & Services, Restaurants, Caterers, Cafes",Breakfast , Brunch, Event Planning , Services, Restaurants, Caterers, Cafes,,,,,,,,,,,,,
Mantini's Woodfired,1209 E Carson St,Pittsburgh,PA,15203,40.428952,-79.98595,3,15,0,TRUE,3,full_bar,,,TRUE,,"Steakhouses, Restaurants",Steakhouses, Restaurants,,,,,,,,,,,,,,,,,,
Chick-Fil-A,12101 Perry Hwy,Wexford,PA,15090,40.63331879,-80.05978737,4.5,7,1,TRUE,,,,,,,Restaurants,Restaurants,,,,,,,,,,,,,,,,,,,
Caffe Amante,"120 5th Ave, Ste 2",Pittsburgh,PA,15222,40.442228,-80.003107,3.5,10,0,TRUE,2,full_bar,,,,,"Restaurants, Cafes",Restaurants, Cafes,,,,,,,,,,,,,,,,,,
Istanbul Sofra,7600 Forbes Ave,Pittsburgh,PA,15221,40.43958311,-79.89745921,4.5,317,1,TRUE,2,none,free,,TRUE,,"Turkish, Food Delivery Services, Food, Restaurants, Greek, Middle Eastern, Mediterranean",Turkish, Food Delivery Services, Food, Restaurants, Greek, Middle Eastern, Mediterranean,,,,,,,,,,,,,
China City,6080 Steubenville Pike,Mc Kees Rocks,PA,15136,40.44335335,-80.14508775,3,29,1,TRUE,1,none,no,,,,"Restaurants, Chinese",Restaurants, Chinese,,,,,,,,,,,,,,,,,,
Maharaja Restaurant,1150 Banksville Rd,Pittsburgh,PA,15216,40.420335,-80.030114,3,11,0,TRUE,1,beer_and_wine,,,TRUE,,"Indian, Restaurants",Indian, Restaurants,,,,,,,,,,,,,,,,,,
Ichiban Steakhouse & Sushi Bar,1500 Village Run Rd,Wexford,PA,15090,40.6335562,-80.0575352,3.5,49,1,TRUE,2,full_bar,no,,,,"Restaurants, Sushi Bars, Steakhouses, Japanese",Restaurants, Sushi Bars, Steakhouses, Japanese,,,,,,,,,,,,,,,,
The Village Coffeehouse and Grille,129 Murrysville Rd,Trafford,PA,15085,40.39315731,-79.72053487,4,5,0,TRUE,1,,free,,,,"Restaurants, Chicken Wings, Coffee & Tea, Food, Pizza",Restaurants, Chicken Wings, Coffee , Tea, Food, Pizza,,,,,,,,,,,,,,
Monte Cello's of Shaler,Shaler Plz,Glenshaw,PA,15116,40.5290868,-79.9666567,4.5,3,1,,,,,,,,"Restaurants, Pizza, Italian",Restaurants, Pizza, Italian,,,,,,,,,,,,,,,,,
Cadillac Ranch,1060 Settlers Ridge Center Dr,Pittsburgh,PA,15205,40.43940244,-80.14783859,2.5,164,1,TRUE,2,full_bar,free,,TRUE,,"Restaurants, American (Traditional), Steakhouses, Breakfast & Brunch",Restaurants, American (Traditional), Steakhouses, Breakfast , Brunch,,,,,,,,,,,,,,,
Sweetwater Grille,424 Walnut St,Sewickley,PA,15143,40.5406404,-80.1820686,4,4,0,TRUE,1,full_bar,,,,,"American (Traditional), Italian, Restaurants",American (Traditional), Italian, Restaurants,,,,,,,,,,,,,,,,,
Thai Place,12009 Perry Hwy,Wexford,PA,15090,40.631512,-80.059051,3,61,1,TRUE,2,full_bar,no,,TRUE,,"Thai, Restaurants",Thai, Restaurants,,,,,,,,,,,,,,,,,,
Arby's,2251 Noblestown Rd,Pittsburgh,PA,15205,40.4284909,-80.0530826,3,5,1,TRUE,1,,,,,,"Sandwiches, Restaurants, Fast Food",Sandwiches, Restaurants, Fast Food,,,,,,,,,,,,,,,,,
SAKE Asian Cuisine & Sushi Bar,2773 Sidney St,Pittsburgh,PA,15203,40.4272412,-79.9648354,3.5,71,0,TRUE,2,full_bar,free,,,,"Asian Fusion, Sushi Bars, Restaurants",Asian Fusion, Sushi Bars, Restaurants,,,,,,,,,,,,,,,,,
Crystal On Penn,1211 Penn Ave,Pittsburgh,PA,15222,40.446098,-79.9922053,3.5,59,1,TRUE,2,full_bar,no,,TRUE,,"Mediterranean, Restaurants",Mediterranean, Restaurants,,,,,,,,,,,,,,,,,,
Vue 412,1200 Grandview Ave,Pittsburgh,PA,15211,40.4379475,-80.0181956,4,276,1,TRUE,2,full_bar,free,,FALSE,,"American (New), Restaurants",American (New), Restaurants,,,,,,,,,,,,,,,,,,
Jimmy John's,5833 Forbes Ave,Pittsburgh,PA,15217,40.438375,-79.919968,3,7,1,TRUE,1,,free,,,,"Restaurants, Sandwiches, Food Delivery Services, Delis, Food, Fast Food",Restaurants, Sandwiches, Food Delivery Services, Delis, Food, Fast Food,,,,,,,,,,,,,,
Panera Bread,12071 Perry Hwy,Wexford,PA,15090,40.632031,-80.060824,2,24,1,TRUE,2,none,free,,,,"Bagels, Restaurants, Food, Breakfast & Brunch, Sandwiches, Salad, Soup",Bagels, Restaurants, Food, Breakfast , Brunch, Sandwiches, Salad, Soup,,,,,,,,,,,,
Chick-fil-A,Pittsburgh Airport Terminal,Pittsburgh,PA,15231,40.49591287,-80.24604469,4,18,1,TRUE,1,none,free,,,,"Caterers, Religious Organizations, Chicken Shop, Restaurants, Fast Food, Event Planning & Services",Caterers, Religious Organizations, Chicken Shop, Restaurants, Fast Food, Event Planning , Services,,,,,,,,,,,,,
Red Orchid,5439 Babcock Blvd,Pittsburgh,PA,15237,40.5431741,-80.0289628,4,126,1,TRUE,2,beer_and_wine,free,FALSE,TRUE,,"Restaurants, Thai",Restaurants, Thai,,,,,,,,,,,,,,,,,,
Noodles & Company,3805 Forbes Ave,Oakland,PA,15213,40.4418585,-79.9568629,3,69,1,TRUE,1,none,no,,FALSE,,"Comfort Food, Sandwiches, Chinese, Asian Fusion, Restaurants, Mediterranean, Italian, Noodles, American (New)",Comfort Food, Sandwiches, Chinese, Asian Fusion, Restaurants, Mediterranean, Italian, Noodles, American (New),,,,,,,,,,,
Pizza Bianca,2001 Lincoln Way,White Oak,PA,15131,40.3373641,-79.8053959,3,9,0,TRUE,1,none,free,FALSE,TRUE,,"Pizza, Restaurants, Sandwiches, American (Traditional), Fast Food, Chicken Wings",Pizza, Restaurants, Sandwiches, American (Traditional), Fast Food, Chicken Wings,,,,,,,,,,,,,,
Cafe Chocolade,7061 Steubenville Pike,Oakdale,PA,15071,40.443294,-80.176414,4.5,57,1,TRUE,2,none,free,FALSE,TRUE,,"Restaurants, Food, Gluten-Free, Bakeries",Restaurants, Food, Gluten-Free, Bakeries,,,,,,,,,,,,,,,,
Hello Bistro,1000 Village Run Rd,Wexford,PA,15090,40.6338259,-80.0573109,2.5,26,1,TRUE,1,none,no,,,,"Restaurants, Salad, Burgers, Soup",Restaurants, Salad, Burgers, Soup,,,,,,,,,,,,,,,,
Istanbul Grille,673 Liberty Ave,Pittsburgh,PA,15222,40.4423622,-80.0002018,4.5,47,0,FALSE,1,none,no,,,,"Middle Eastern, Restaurants, Turkish",Middle Eastern, Restaurants, Turkish,,,,,,,,,,,,,,,,,
The Other Place,2500 Swallow Hill Rd,Pittsburgh,PA,15243,40.390527,-80.074453,4.5,19,1,TRUE,2,none,,,,,"Pizza, Restaurants, Italian",Pizza, Restaurants, Italian,,,,,,,,,,,,,,,,,
Feeney's Weenies,2102 Broadway Ave,Pittsburgh,PA,15216,40.40540107,-80.03012214,4.5,14,0,TRUE,1,none,no,FALSE,FALSE,,"Hot Dogs, Restaurants, Event Planning & Services, Specialty Food, Fast Food, Food, Sandwiches, Caterers, Meat Shops",Hot Dogs, Restaurants, Event Planning , Services, Specialty Food, Fast Food, Food, Sandwiches, Caterers, Meat Shops,,,,,,,,,,
Soup Du Jour,2228 W Hardies Rd,Gibsonia,PA,15101,40.594321,-79.969859,5,4,1,TRUE,1,,,,,,"Event Planning & Services, Grocery, Food, Coffee & Tea, Caterers, Soup, Cafes, Specialty Food, Restaurants",Event Planning , Services, Grocery, Food, Coffee , Tea, Caterers, Soup, Cafes, Specialty Food, Restaurants,,,,,,,,,
Narcisi Winery,4578 Gibsonia Rd,Gibsonia,PA,15044,40.60942862,-79.89444642,4,17,1,TRUE,2,,,,,FALSE,"Italian, Arts & Entertainment, Wineries, Restaurants, Food",Italian, Arts , Entertainment, Wineries, Restaurants, Food,,,,,,,,,,,,,,
Monte Cello's Pizza,10441 Perry Hwy,Wexford,PA,15090,40.6068273,-80.0525208,3,33,1,TRUE,2,full_bar,no,,TRUE,,"Pizza, Restaurants",Pizza, Restaurants,,,,,,,,,,,,,,,,,,
Napoli Restaurant,1155 Washington Pike,Bridgeville,PA,15017,40.3688521,-80.1046988,3.5,5,1,TRUE,,,,,,,"Pizza, Restaurants",Pizza, Restaurants,,,,,,,,,,,,,,,,,,
Hunting Lodge II,3529 Washington Ave,Finleyville,PA,15332,40.2523759,-80.0039305,3.5,7,1,TRUE,1,full_bar,no,,,,"American (Traditional), Restaurants",American (Traditional), Restaurants,,,,,,,,,,,,,,,,,,
Honey Moon Chinese Restaurant,2021 Clay Pike,Irwin,PA,15642,40.305713,-79.726267,2.5,3,1,,,,,,,,"Chinese, Food, Restaurants",Chinese, Food, Restaurants,,,,,,,,,,,,,,,,,
Folino's Ristorante,1719 E Carson St,Pittsburgh,PA,15203,40.4288777,-79.9813066,3.5,7,0,TRUE,2,full_bar,,,,,"Diners, Restaurants, Breakfast & Brunch",Diners, Restaurants, Breakfast , Brunch,,,,,,,,,,,,,,,,
Wendy's,610 William Marks Way,Homestead,PA,15120,40.4096774,-79.9018082,3,10,1,TRUE,1,none,free,,TRUE,,"Fast Food, Burgers, Restaurants",Fast Food, Burgers, Restaurants,,,,,,,,,,,,,,,,,
Constellation Coffee,"4059 Penn Ave, Fl 1",Pittsburgh,PA,15224,40.46566478,-79.95574388,4.5,88,1,TRUE,1,,free,,,,"Coffee & Tea, Cafes, Food, Restaurants, Event Planning & Services, Venues & Event Spaces",Coffee , Tea, Cafes, Food, Restaurants, Event Planning , Services, Venues , Event Spaces,,,,,,,,,,,
Patsy's Place,5812 Library Rd,Bethel Park,PA,15102,40.3105892,-80.0331978,4.5,23,1,TRUE,1,none,,,,,"Comfort Food, American (New), Restaurants",Comfort Food, American (New), Restaurants,,,,,,,,,,,,,,,,,
Jacksons Restaurant,8402 University Blvd,Coraopolis,PA,15108,40.509103,-80.2244617,3,32,1,TRUE,2,full_bar,free,,,,"Restaurants, American (New)",Restaurants, American (New),,,,,,,,,,,,,,,,,,
